,거래일,옵션,거래가,빠른배송
161,22/02/20,265,"1,350,000원",False
162,22/02/20,275,"1,490,000원",False
163,22/02/18,270,"1,500,000원",False
164,22/02/18,270,"1,550,000원",False
165,22/02/17,260,"1,395,000원",False
166,22/02/16,290,"1,550,000원",False
167,22/02/15,255,"1,430,000원",False
168,22/02/15,270,"1,500,000원",False
169,22/02/14,275,"1,450,000원",False
170,22/02/14,275,"1,400,000원",False
171,22/02/14,285,"1,500,000원",False
172,22/02/14,250,"1,600,000원",False
173,22/02/14,270,"1,450,000원",False
174,22/02/14,260,"1,390,000원",False
175,22/02/14,275,"1,399,000원",False
176,22/02/14,260,"1,345,000원",False
177,22/02/14,265,"1,370,000원",False
178,22/02/14,265,"1,365,000원",False
179,22/02/14,260,"1,301,000원",False
180,22/02/14,260,"1,300,000원",False
181,22/02/12,275,"1,320,000원",False
182,22/02/11,275,"1,300,000원",False
183,22/02/10,275,"1,294,000원",False
184,22/02/10,280,"1,450,000원",False
185,22/02/08,255,"1,300,000원",False
186,22/02/08,265,"1,350,000원",False
187,22/02/07,255,"1,200,000원",False
188,22/02/07,270,"1,300,000원",False
189,22/02/06,270,"1,299,000원",False
190,22/02/04,280,"1,300,000원",False
191,22/02/03,265,"1,260,000원",False
192,22/01/31,270,"1,280,000원",False
193,22/01/28,270,"1,230,000원",False
194,22/01/28,265,"1,240,000원",False
195,22/01/28,275,"1,290,000원",False
196,22/01/27,265,"1,239,000원",False
197,22/01/19,265,"1,214,000원",False
198,22/01/17,260,"1,234,000원",False
199,22/01/11,290,"1,400,000원",False
200,22/01/10,275,"1,278,000원",False
201,22/01/10,270,"1,280,000원",False
202,22/01/08,265,"1,180,000원",False
203,22/01/05,260,"1,150,000원",False
204,22/01/04,265,"1,150,000원",False
205,22/01/03,265,"1,156,000원",False
206,22/01/03,270,"1,284,000원",False
207,21/12/31,270,"1,284,000원",False
208,21/12/31,260,"1,050,000원",False
209,21/12/23,260,"1,100,000원",False
210,21/12/20,260,"1,150,000원",False
211,21/12/19,290,"1,289,000원",False
212,21/12/17,265,"1,230,000원",False
213,21/12/14,290,"1,289,000원",False
214,21/12/13,275,"1,273,000원",False
215,21/12/09,275,"1,274,000원",False
216,21/12/08,275,"1,166,000원",False
217,21/12/02,255,"1,200,000원",False
218,21/12/01,270,"1,290,000원",False
219,21/12/01,280,"1,290,000원",False
220,21/11/29,270,"1,290,000원",False
221,21/11/29,270,"1,200,000원",False
222,21/11/25,260,"1,040,000원",False
223,21/11/24,275,"1,200,000원",False
224,21/11/22,240,"2,200,000원",False
225,21/11/20,280,"1,265,000원",False
226,21/11/20,290,"1,797,000원",False
227,21/11/20,270,"1,249,000원",False
228,21/11/20,270,"1,240,000원",False
229,21/11/15,290,"1,440,000원",False
230,21/11/14,240,"2,000,000원",False
231,21/11/10,265,"1,299,000원",False
