,거래일,옵션,거래가,빠른배송
1659,21/02/25,275,"2,380,000원",False
1660,21/02/25,265,"2,355,000원",False
1661,21/02/25,285,"2,483,000원",False
1662,21/02/25,260,"2,221,000원",False
1663,21/02/25,275,"2,345,000원",False
1664,21/02/25,270,"2,330,000원",False
1665,21/02/24,285,"2,450,000원",False
1666,21/02/24,260,"2,225,000원",False
1667,21/02/24,265,"2,300,000원",False
1668,21/02/23,260,"2,200,000원",False
1669,21/02/22,255,"2,350,000원",False
1670,21/02/22,280,"2,400,000원",False
1671,21/02/22,280,"2,246,000원",False
1672,21/02/21,280,"2,300,000원",False
1673,21/02/21,270,"2,295,000원",False
1674,21/02/20,260,"2,245,000원",False
1675,21/02/20,270,"2,280,000원",False
1676,21/02/20,275,"2,330,000원",False
1677,21/02/19,275,"2,330,000원",False
1678,21/02/19,265,"2,300,000원",False
1679,21/02/19,270,"2,299,000원",False
1680,21/02/18,260,"2,250,000원",False
1681,21/02/18,260,"2,250,000원",False
1682,21/02/18,270,"2,310,000원",False
1683,21/02/17,300,"2,300,000원",False
1684,21/02/16,280,"2,300,000원",False
1685,21/02/16,280,"2,290,000원",False
1686,21/02/15,270,"2,320,000원",False
1687,21/02/15,265,"2,295,000원",False
1688,21/02/15,275,"2,345,000원",False
1689,21/02/15,250,"2,150,000원",False
1690,21/02/15,270,"2,300,000원",False
1691,21/02/15,260,"2,227,000원",False
1692,21/02/15,270,"2,270,000원",False
1693,21/02/14,260,"2,219,000원",False
1694,21/02/14,280,"2,300,000원",False
1695,21/02/13,260,"2,182,000원",False
1696,21/02/13,280,"2,290,000원",False
1697,21/02/13,260,"2,182,000원",False
1698,21/02/12,270,"2,260,000원",False
1699,21/02/11,285,"2,400,000원",False
1700,21/02/10,280,"2,300,000원",False
1701,21/02/08,255,"2,270,000원",False
1702,21/02/08,275,"2,340,000원",False
1703,21/02/08,275,"2,340,000원",False
1704,21/02/08,270,"2,272,000원",False
1705,21/02/07,270,"2,260,000원",False
1706,21/02/07,270,"2,260,000원",False
1707,21/02/06,285,"2,409,000원",False
1708,21/02/06,250,"2,139,000원",False
1709,21/02/06,290,"2,450,000원",False
1710,21/02/05,255,"2,448,000원",False
1711,21/02/04,260,"2,182,000원",False
1712,21/02/03,260,"2,245,000원",False
1713,21/02/03,270,"2,230,000원",False
1714,21/02/03,285,"2,430,000원",False
1715,21/02/03,260,"2,300,000원",False
1716,21/02/02,250,"2,200,000원",False
1717,21/02/02,280,"2,289,000원",False
1718,21/02/01,270,"2,250,000원",False
1719,21/02/01,260,"2,220,000원",False
1720,21/02/01,255,"2,300,000원",False
1721,21/02/01,285,"2,340,000원",False
1722,21/01/31,275,"2,375,000원",False
1723,21/01/31,270,"2,250,000원",False
1724,21/01/30,270,"2,220,000원",False
1725,21/01/29,260,"2,200,000원",False
1726,21/01/27,285,"2,220,000원",False
1727,21/01/26,260,"2,190,000원",False
1728,21/01/26,250,"2,130,000원",False
1729,21/01/25,255,"2,300,000원",False
1730,21/01/25,270,"2,245,000원",False
1731,21/01/24,300,"2,200,000원",False
1732,21/01/24,260,"2,250,000원",False
1733,21/01/22,280,"2,180,000원",False
1734,21/01/22,270,"2,150,000원",False
1735,21/01/21,270,"2,200,000원",False
1736,21/01/21,265,"2,356,000원",False
1737,21/01/21,260,"2,200,000원",False
1738,21/01/21,265,"2,355,000원",False
1739,21/01/21,270,"2,295,000원",False
1740,21/01/20,270,"2,250,000원",False
1741,21/01/20,265,"2,355,000원",False
1742,21/01/20,280,"2,270,000원",False
1743,21/01/19,270,"2,250,000원",False
1744,21/01/19,260,"2,190,000원",False
1745,21/01/19,260,"2,180,000원",False
1746,21/01/19,260,"2,180,000원",False
1747,21/01/18,270,"2,250,000원",False
1748,21/01/18,280,"2,160,000원",False
1749,21/01/18,260,"2,188,000원",False
1750,21/01/18,270,"2,230,000원",False
1751,21/01/18,265,"2,319,000원",False
1752,21/01/17,290,"2,350,000원",False
1753,21/01/17,265,"2,300,000원",False
1754,21/01/17,260,"2,200,000원",False
1755,21/01/16,285,"2,199,000원",False
1756,21/01/15,255,"2,200,000원",False
1757,21/01/15,270,"2,170,000원",False
1758,21/01/15,270,"2,199,000원",False
1759,21/01/15,275,"2,239,000원",False
1760,21/01/14,275,"2,200,000원",False
1761,21/01/14,270,"2,180,000원",False
1762,21/01/14,285,"2,150,000원",False
1763,21/01/14,270,"2,170,000원",False
1764,21/01/14,260,"2,200,000원",False
1765,21/01/13,265,"2,299,000원",False
1766,21/01/13,270,"2,170,000원",False
1767,21/01/13,260,"2,050,000원",False
1768,21/01/13,250,"2,050,000원",False
1769,21/01/13,290,"2,300,000원",False
1770,21/01/12,275,"2,250,000원",False
1771,21/01/12,270,"2,100,000원",False
1772,21/01/12,255,"2,040,000원",False
1773,21/01/10,265,"2,135,000원",False
1774,21/01/10,265,"2,070,000원",False
1775,21/01/10,285,"2,050,000원",False
1776,21/01/10,260,"2,150,000원",False
1777,21/01/09,290,"2,279,000원",False
1778,21/01/08,260,"2,100,000원",False
1779,21/01/07,285,"2,040,000원",False
1780,21/01/07,260,"2,050,000원",False
1781,21/01/06,280,"2,283,000원",False
1782,21/01/06,265,"2,050,000원",False
1783,21/01/05,275,"2,115,000원",False
1784,21/01/05,285,"2,020,000원",False
1785,21/01/05,275,"2,060,000원",False
1786,21/01/05,265,"2,050,000원",False
1787,21/01/05,270,"2,090,000원",False
1788,21/01/05,260,"1,990,000원",False
1789,21/01/05,270,"2,070,000원",False
1790,21/01/05,265,"1,980,000원",False
1791,21/01/05,285,"2,020,000원",False
1792,21/01/04,265,"1,987,000원",False
1793,21/01/03,275,"1,975,000원",False
1794,21/01/03,260,"1,980,000원",False
1795,21/01/03,280,"2,050,000원",False
1796,21/01/03,280,"2,050,000원",False
1797,21/01/03,280,"2,050,000원",False
1798,21/01/03,255,"2,050,000원",False
1799,21/01/02,270,"2,050,000원",False
1800,21/01/02,275,"1,974,000원",False
1801,21/01/02,280,"2,049,000원",False
1802,21/01/02,255,"2,005,000원",False
1803,21/01/01,280,"1,980,000원",False
1804,21/01/01,280,"1,950,000원",False
1805,20/12/31,255,"2,000,000원",False
1806,20/12/30,280,"1,950,000원",False
1807,20/12/30,260,"1,950,000원",False
1808,20/12/30,280,"1,945,000원",False
1809,20/12/30,270,"1,970,000원",False
1810,20/12/30,270,"1,995,000원",False
1811,20/12/30,260,"1,850,000원",False
1812,20/12/29,260,"1,900,000원",False
1813,20/12/29,265,"1,950,000원",False
1814,20/12/29,280,"1,959,000원",False
1815,20/12/29,260,"1,920,000원",False
1816,20/12/29,285,"2,140,000원",False
1817,20/12/28,265,"1,945,000원",False
1818,20/12/28,270,"1,970,000원",False
1819,20/12/28,290,"2,200,000원",False
1820,20/12/28,265,"1,960,000원",False
1821,20/12/27,270,"1,950,000원",False
1822,20/12/27,270,"1,930,000원",False
1823,20/12/26,270,"1,979,000원",False
1824,20/12/26,285,"2,000,000원",False
1825,20/12/25,240,"2,100,000원",False
1826,20/12/24,260,"1,880,000원",False
1827,20/12/24,265,"1,970,000원",False
1828,20/12/24,285,"2,040,000원",False
1829,20/12/23,260,"1,895,000원",False
1830,20/12/23,265,"1,975,000원",False
1831,20/12/22,280,"1,950,000원",False
1832,20/12/22,255,"1,940,000원",False
1833,20/12/22,255,"1,939,000원",False
1834,20/12/21,270,"1,980,000원",False
1835,20/12/21,265,"1,989,000원",False
1836,20/12/21,275,"1,940,000원",False
1837,20/12/21,270,"1,979,000원",False
1838,20/12/21,260,"1,880,000원",False
1839,20/12/21,270,"1,945,000원",False
1840,20/12/20,280,"2,075,000원",False
1841,20/12/19,280,"2,050,000원",False
1842,20/12/19,290,"2,135,000원",False
1843,20/12/19,255,"1,900,000원",False
1844,20/12/18,285,"1,950,000원",False
1845,20/12/18,265,"1,940,000원",False
1846,20/12/17,280,"1,950,000원",False
1847,20/12/17,275,"1,943,000원",False
1848,20/12/17,260,"1,860,000원",False
1849,20/12/16,265,"1,999,000원",False
1850,20/12/16,265,"1,950,000원",False
1851,20/12/16,270,"1,840,000원",False
1852,20/12/15,275,"1,929,000원",False
1853,20/12/15,280,"1,950,000원",False
1854,20/12/15,285,"1,910,000원",False
1855,20/12/14,280,"1,916,000원",False
1856,20/12/14,285,"1,880,000원",False
1857,20/12/14,285,"1,890,000원",False
1858,20/12/12,270,"1,869,000원",False
1859,20/12/11,270,"1,850,000원",False
1860,20/12/11,285,"1,900,000원",False
1861,20/12/11,270,"1,820,000원",False
1862,20/12/11,280,"1,861,000원",False
1863,20/12/11,260,"1,832,000원",False
1864,20/12/11,275,"1,999,000원",False
1865,20/12/10,270,"1,980,000원",False
1866,20/12/10,280,"1,899,000원",False
1867,20/12/09,280,"1,884,000원",False
1868,20/12/09,250,"1,990,000원",False
1869,20/12/09,265,"1,940,000원",False
1870,20/12/08,260,"1,890,000원",False
1871,20/12/08,250,"1,989,000원",False
1872,20/12/07,280,"1,860,000원",False
1873,20/12/07,270,"1,930,000원",False
1874,20/12/06,260,"1,890,000원",False
1875,20/12/05,270,"1,900,000원",False
1876,20/12/04,265,"1,950,000원",False
1877,20/12/03,285,"1,900,000원",False
1878,20/12/03,255,"1,850,000원",False
1879,20/12/03,265,"1,880,000원",False
1880,20/12/03,265,"1,870,000원",False
1881,20/12/03,280,"1,870,000원",False
