,거래일,옵션,거래가,빠른배송
176,23/08/15,220,"175,000원",False
177,23/08/14,205,"138,000원",False
178,23/08/11,165,"150,000원",False
179,23/08/07,220,"182,000원",True
180,23/08/06,180,"149,000원",True
181,23/08/04,220,"179,000원",False
182,23/08/04,220,"159,000원",False
183,23/08/03,200,"136,000원",False
184,23/08/03,200,"136,000원",False
185,23/08/03,195,"160,000원",False
186,23/08/03,190,"129,000원",False
187,23/08/03,190,"120,000원",False
188,23/08/03,180,"144,000원",False
189,23/08/03,180,"143,000원",False
190,23/08/03,190,"135,000원",True
191,23/08/02,210,"142,000원",True
192,23/07/30,190,"119,000원",False
193,23/07/30,165,"160,000원",True
194,23/07/28,190,"134,000원",True
195,23/07/28,200,"142,000원",True
196,23/07/26,210,"130,000원",False
197,23/07/25,190,"118,000원",False
198,23/07/25,200,"141,000원",True
199,23/07/21,190,"123,000원",True
200,23/07/21,210,"128,000원",False
201,23/07/21,180,"118,000원",False
202,23/07/21,180,"147,000원",True
203,23/07/21,190,"122,000원",True
204,23/07/20,180,"146,000원",True
205,23/07/18,170,"148,000원",False
206,23/07/18,220,"159,000원",False
207,23/07/18,190,"118,000원",False
208,23/07/17,220,"180,000원",True
209,23/07/17,200,"125,000원",False
210,23/07/15,210,"126,000원",False
211,23/07/14,220,"145,000원",False
212,23/07/14,220,"161,000원",False
213,23/07/13,200,"115,000원",False
214,23/07/09,165,"100,000원",False
215,23/07/09,170,"140,000원",True
216,23/07/08,210,"120,000원",False
217,23/07/08,210,"125,000원",False
218,23/07/06,190,"138,000원",False
219,23/07/04,170,"150,000원",False
220,23/07/02,205,"138,000원",False
221,23/07/01,200,"110,000원",False
222,23/07/01,220,"171,000원",False
223,23/06/27,210,"133,000원",False
224,23/06/25,170,"170,000원",True
225,23/06/25,220,"165,000원",False
226,23/06/24,190,"139,000원",False
227,23/06/23,220,"176,000원",False
228,23/06/21,200,"130,000원",False
229,23/06/19,205,"142,000원",False
230,23/06/18,210,"142,000원",True
231,23/06/15,190,"146,000원",True
232,23/06/13,190,"130,000원",False
233,23/06/12,220,"158,000원",False
234,23/06/12,180,"136,000원",False
235,23/06/10,220,"185,000원",False
236,23/06/05,210,"140,000원",True
237,23/06/04,180,"160,000원",True
238,23/06/03,200,"120,000원",False
239,23/06/02,220,"206,000원",True
240,23/06/02,220,"179,000원",False
241,23/05/31,170,"190,000원",True
242,23/05/28,170,"160,000원",False
243,23/05/26,210,"140,000원",True
244,23/05/24,220,"207,000원",True
245,23/05/20,210,"150,000원",False
246,23/05/19,200,"160,000원",False
247,23/05/18,180,"160,000원",True
248,23/05/18,210,"150,000원",True
249,23/05/18,210,"150,000원",True
250,23/05/18,220,"184,000원",False
251,23/05/17,220,"180,000원",False
252,23/05/15,170,"199,000원",True
253,23/05/15,200,"158,000원",False
254,23/05/12,215,"210,000원",False
255,23/05/10,220,"205,000원",True
256,23/05/08,170,"184,000원",True
257,23/05/05,210,"145,000원",False
258,23/05/04,210,"159,000원",False
259,23/05/03,210,"154,000원",False
260,23/05/01,180,"125,000원",False
261,23/05/01,210,"158,000원",True
262,23/05/01,220,"201,000원",True
263,23/05/01,200,"157,000원",False
264,23/05/01,220,"186,000원",False
265,23/04/28,215,"187,000원",False
266,23/04/27,200,"184,000원",True
267,23/04/26,180,"135,000원",False
268,23/04/25,210,"154,000원",False
269,23/04/24,190,"164,000원",False
270,23/04/22,175,"170,000원",False
271,23/04/21,190,"150,000원",False
272,23/04/21,200,"156,000원",False
273,23/04/19,220,"187,000원",True
274,23/04/18,205,"146,000원",False
275,23/04/13,220,"186,000원",True
276,23/04/12,220,"185,000원",False
277,23/04/11,205,"160,000원",False
