,거래일,옵션,거래가,빠른배송
151,24/05/20,US 7W,"124,000원",False
152,24/05/07,US 6W,"125,000원",False
153,24/04/23,US 7W,"100,000원",False
154,24/04/23,US 5W,"79,000원",False
155,24/04/22,US 7W,"100,000원",False
156,24/04/20,US 6W,"85,000원",False
157,24/04/18,US 8W,"95,000원",False
158,24/04/15,US 6W,"88,000원",False
159,24/04/14,US 7W,"125,000원",False
160,24/04/10,US 8W,"97,000원",False
161,24/04/10,US 7W,"130,000원",False
162,24/04/09,US 7W,"125,000원",False
163,24/04/07,US 7W,"100,000원",False
164,24/04/04,US 6W,"85,000원",False
165,24/04/03,US 6W,"86,000원",False
166,24/04/03,US 6W,"85,000원",False
167,24/04/01,US 8W,"110,000원",True
168,24/03/29,US 7W,"115,000원",False
169,24/03/24,US 7W,"90,000원",False
170,24/03/22,US 7W,"90,000원",False
171,24/03/22,US 6W,"99,000원",False
172,24/03/22,US 5W,"89,000원",True
173,24/03/22,US 5W,"80,000원",False
174,24/03/20,US 8W,"108,000원",True
175,24/03/20,US 8W,"100,000원",False
176,24/03/15,US 6W,"115,000원",True
177,24/03/14,US 7W,"189,000원",True
178,24/03/11,US 7W,"125,000원",False
179,24/03/10,US 7W,"110,000원",True
180,24/03/10,US 8W,"110,000원",True
181,24/03/10,US 7W,"120,000원",False
182,24/03/09,US 6W,"113,000원",True
183,24/03/08,US 6W,"118,000원",False
184,24/03/07,US 5W,"80,000원",False
185,24/03/07,US 7W,"99,000원",False
186,24/03/07,US 6W,"114,000원",True
187,24/03/06,US 8W,"105,000원",False
188,24/03/06,US 7W,"110,000원",False
189,24/03/06,US 6W,"114,000원",True
190,24/03/05,US 7W,"109,000원",False
191,24/03/04,US 8W,"109,000원",True
192,24/03/04,US 6W,"113,000원",True
193,24/03/04,US 6W,"110,000원",True
194,24/03/04,US 5W,"97,000원",False
195,24/03/03,US 8W,"107,000원",True
196,24/03/03,US 7W,"110,000원",False
197,24/03/03,US 6W,"110,000원",True
198,24/03/02,US 7W,"100,000원",False
199,24/03/02,US 8W,"99,000원",False
200,24/03/02,US 6W,"105,000원",True
201,24/03/01,US 6W,"95,000원",False
202,24/03/01,US 6W,"103,000원",False
203,24/02/28,US 5W,"108,000원",True
204,24/02/28,US 8W,"100,000원",False
205,24/02/28,US 7W,"117,000원",False
206,24/02/27,US 7W,"134,000원",True
207,24/02/27,US 6W,"103,000원",False
208,24/02/26,US 6W,"111,000원",True
209,24/02/26,US 8W,"108,000원",True
210,24/02/26,US 7W,"125,000원",False
211,24/02/26,US 7W,"133,000원",True
212,24/02/26,US 8W,"108,000원",True
213,24/02/25,US 8W,"109,000원",True
214,24/02/25,US 5W,"108,000원",True
215,24/02/24,US 6W,"108,000원",False
216,24/02/23,US 8W,"109,000원",True
217,24/02/22,US 7W,"127,000원",False
218,24/02/21,US 7W,"133,000원",True
219,24/02/21,US 8W,"109,000원",True
220,24/02/21,US 8W,"109,000원",True
221,24/02/21,US 8W,"109,000원",True
222,24/02/21,US 7W,"133,000원",True
223,24/02/21,US 7W,"125,000원",False
224,24/02/21,US 8W,"91,000원",False
225,24/02/21,US 7W,"125,000원",False
226,24/02/20,US 5W,"100,000원",True
227,24/02/20,US 8W,"105,000원",True
228,24/02/20,US 7W,"126,000원",False
229,24/02/20,US 8W,"110,000원",False
230,24/02/20,US 8W,"100,000원",False
231,24/02/20,US 9W,"189,000원",True
232,24/02/20,US 8W,"107,000원",True
233,24/02/19,US 8W,"106,000원",True
234,24/02/19,US 6W,"114,000원",True
235,24/02/19,US 6W,"114,000원",True
236,24/02/19,US 7W,"125,000원",False
237,24/02/19,US 7W,"120,000원",False
238,24/02/17,US 6W,"114,000원",True
239,24/02/17,US 8W,"110,000원",True
240,24/02/16,US 6W,"116,000원",False
241,24/02/16,US 6W,"112,000원",False
242,24/02/16,US 6W,"117,000원",False
243,24/02/16,US 6W,"115,000원",True
244,24/02/16,US 6W,"114,000원",True
245,24/02/15,US 8W,"111,000원",True
246,24/02/15,US 6W,"113,000원",True
247,24/02/15,US 8W,"110,000원",True
248,24/02/15,US 5W,"103,000원",True
249,24/02/15,US 7W,"148,000원",True
250,24/02/15,US 6W,"113,000원",True
251,24/02/15,US 9W,"188,000원",True
252,24/02/15,US 5W,"103,000원",True
253,24/02/15,US 8W,"110,000원",True
254,24/02/14,US 7W,"138,000원",False
255,24/02/14,US 7W,"147,000원",True
256,24/02/14,US 8W,"110,000원",True
257,24/02/14,US 6W,"115,000원",False
258,24/02/14,US 6W,"115,000원",True
259,24/02/13,US 6W,"114,000원",True
260,24/02/13,US 7W,"157,000원",True
261,24/02/13,US 5W,"102,000원",True
262,24/02/13,US 6W,"114,000원",True
263,24/02/13,US 7W,"135,000원",False
264,24/02/12,US 8W,"110,000원",True
265,24/02/12,US 6W,"114,000원",False
266,24/02/12,US 6W,"114,000원",True
267,24/02/12,US 5W,"102,000원",True
268,24/02/12,US 6W,"114,000원",True
269,24/02/12,US 8W,"110,000원",True
270,24/02/12,US 5W,"95,000원",True
271,24/02/11,US 7W,"139,000원",False
272,24/02/11,US 6W,"112,000원",True
273,24/02/11,US 6W,"112,000원",True
274,24/02/11,US 7W,"139,000원",False
275,24/02/11,US 8W,"110,000원",True
276,24/02/11,US 6W,"112,000원",True
277,24/02/11,US 7W,"163,000원",True
278,24/02/11,US 8W,"110,000원",False
279,24/02/10,US 6W,"111,000원",True
280,24/02/10,US 7W,"139,000원",False
281,24/02/10,US 8W,"109,000원",True
282,24/02/10,US 6W,"111,000원",True
283,24/02/09,US 9W,"187,000원",True
284,24/02/09,US 7W,"163,000원",True
285,24/02/09,US 8W,"109,000원",True
286,24/02/09,US 7W,"160,000원",True
287,24/02/09,US 7W,"139,000원",False
288,24/02/09,US 6W,"109,000원",False
289,24/02/08,US 8W,"110,000원",True
290,24/02/08,US 6W,"110,000원",True
291,24/02/07,US 6W,"109,000원",True
292,24/02/07,US 7W,"138,000원",False
293,24/02/07,US 6W,"109,000원",True
294,24/02/07,US 7W,"117,000원",True
295,24/02/06,US 7W,"138,000원",False
296,24/02/06,US 6W,"109,000원",True
